id,cell,soh,soc,temperature,M,mu,RMS_error
3206,1.0,83.0,40.0,45.0,23,0.48013664339151085,0.011882414763553046
3207,1.0,83.0,40.0,45.0,21,0.48718813288252727,0.012183291265035505
3208,1.0,83.0,40.0,45.0,21,0.4318825579833011,0.013057219892737816
3209,1.0,83.0,40.0,45.0,25,0.34462740145975057,0.012038056641439433
3210,1.0,83.0,40.0,45.0,21,0.44832375994015883,0.01274131081942597
3211,1.0,83.0,40.0,45.0,21,0.44331855205590753,0.01269598917027982
3062,1.0,83.0,30.0,25.0,17,0.471245250987675,0.10873443620682541
3063,1.0,83.0,30.0,25.0,17,0.45192673484721857,0.12022708696699765
3064,1.0,83.0,30.0,25.0,19,0.4808924676511691,0.09891310821273756
3065,1.0,83.0,30.0,25.0,25,0.46708594821154814,0.11742679189199304
3066,1.0,83.0,30.0,25.0,8,0.38058444609645325,0.11339759627724456
3067,1.0,83.0,30.0,25.0,4,0.41580663377623905,0.11023712947019604
3112,1.0,83.0,30.0,35.0,16,0.4944371074793108,0.12755128130201074
3113,1.0,83.0,30.0,35.0,3,0.023135741294240342,0.11940835333754579
3114,1.0,83.0,30.0,35.0,4,0.43754928887084277,0.1107721931164249
3115,1.0,83.0,30.0,35.0,3,0.43643355440734477,0.11208460846804576
3116,1.0,83.0,30.0,35.0,3,-0.020968940333632613,0.12091535764059647
3117,1.0,83.0,30.0,35.0,3,0.15748468837989782,0.11606632159425183
3118,1.0,83.0,30.0,35.0,17,0.4192180991782326,0.11858955864925319
3119,1.0,83.0,30.0,35.0,16,0.49527607286149766,0.12972755005431924
3120,1.0,83.0,30.0,35.0,17,0.43100595070453784,0.13457756759360787
3121,1.0,83.0,30.0,35.0,16,0.49909229476965056,0.12004453263411977
3182,1.0,83.0,30.0,45.0,3,0.4363740599318502,0.10225695259971174
3183,1.0,83.0,30.0,45.0,18,0.4785117921375156,0.12594718020525392
3184,1.0,83.0,30.0,45.0,18,0.43347334341290755,0.10227134443278257
3185,1.0,83.0,30.0,45.0,3,0.2754463574258086,0.10635878925342719
3186,1.0,83.0,30.0,45.0,15,0.4045084457574991,0.11225656389925327
3187,1.0,83.0,30.0,45.0,17,0.4350595470352304,0.10484979101421904
3188,1.0,83.0,30.0,45.0,23,0.35542169576978877,0.11840395973436109
3189,1.0,83.0,30.0,45.0,18,0.4928174224745796,0.1249031262971572
3190,1.0,83.0,30.0,45.0,16,0.4703271136182028,0.11489397486803098
3191,1.0,83.0,30.0,45.0,16,0.47557888115716795,0.11986147798919233
3192,1.0,83.0,30.0,45.0,16,0.48263782579753045,0.10958470026396168
3193,1.0,83.0,30.0,45.0,16,0.4813674006849943,0.12295307376080075
3194,1.0,83.0,30.0,45.0,17,0.44889524690332305,0.1289597509658518
3195,1.0,83.0,30.0,45.0,17,0.48201314543278695,0.1283967149719728
3196,1.0,83.0,30.0,45.0,18,0.4922822901590169,0.12520400898710254
3056,1.0,83.0,20.0,25.0,19,0.45473026385213766,0.1580632076099289
3057,1.0,83.0,20.0,25.0,17,0.4566855744588679,0.16888297110626047
3058,1.0,83.0,20.0,25.0,20,0.4691138691259873,0.16776914195142967
3059,1.0,83.0,20.0,25.0,4,0.2900586424913375,0.1711701002241853
3060,1.0,83.0,20.0,25.0,4,0.4596357105163812,0.15605723927464535
3061,1.0,83.0,20.0,25.0,18,0.4411469980737006,0.17187099833412212
3102,1.0,83.0,20.0,35.0,17,0.446501986035,0.13182370428314263
3103,1.0,83.0,20.0,35.0,17,0.48566699121357393,0.14743385560726927
3104,1.0,83.0,20.0,35.0,9,0.4614977966897318,0.125221607008565
3105,1.0,83.0,20.0,35.0,16,0.4911163498298158,0.13867721184855797
3106,1.0,83.0,20.0,35.0,17,0.45439223470683354,0.14784547800082298
3107,1.0,83.0,20.0,35.0,3,0.2151824173845711,0.13191480018339505
3108,1.0,83.0,20.0,35.0,17,0.48220288940725886,0.1471180120776844
3109,1.0,83.0,20.0,35.0,4,0.3636371815185643,0.12335978668311366
3110,1.0,83.0,20.0,35.0,17,0.44518768922699314,0.13060142214857515
3111,1.0,83.0,20.0,35.0,16,0.49985234672218104,0.13227107174978958
3167,1.0,83.0,20.0,45.0,18,0.38428398733629343,0.13415685990296555
3168,1.0,83.0,20.0,45.0,19,0.4999904664247866,0.1382354017282476
3169,1.0,83.0,20.0,45.0,17,0.4475497978603076,0.14322494835989624
3170,1.0,83.0,20.0,45.0,16,0.49518853335538415,0.13091662638038223
3171,1.0,83.0,20.0,45.0,18,0.49391333662593573,0.13980069631642114
3172,1.0,83.0,20.0,45.0,17,0.4616257513553538,0.14161749701796944
3173,1.0,83.0,20.0,45.0,18,0.403229014940111,0.12406857102303347
3174,1.0,83.0,20.0,45.0,24,0.4399044140457299,0.13547526636061855
3175,1.0,83.0,20.0,45.0,17,0.44211148758616314,0.1412171390855301
3176,1.0,83.0,20.0,45.0,17,0.4609989953125966,0.14084084852253043
3177,1.0,83.0,20.0,45.0,20,0.4190191422779441,0.1316103834903253
3178,1.0,83.0,20.0,45.0,19,0.476306769478163,0.13586195144875637
3179,1.0,83.0,20.0,45.0,17,0.46817667144802955,0.14035921341438604
3180,1.0,83.0,20.0,45.0,18,0.4828108245736401,0.13755592459618105
3181,1.0,83.0,20.0,45.0,4,0.3854314582396555,0.13833587126157063
2908,1.0,82.0,60.0,25.0,1,-inf,0.4567371874017793
2909,1.0,82.0,60.0,25.0,1,-inf,0.4510002836516699
2910,1.0,82.0,60.0,25.0,1,-inf,0.4476619654043674
2911,1.0,82.0,60.0,25.0,1,-inf,0.458504105155232
2912,1.0,82.0,60.0,25.0,3,-0.2567473896078145,0.46770881057157326
2913,1.0,82.0,60.0,25.0,17,0.459808567203842,0.4965984216517307
2914,1.0,82.0,60.0,25.0,18,0.4677976791568422,0.4978469060505159
2915,1.0,82.0,60.0,25.0,1,-inf,0.44685880985884435
2892,1.0,82.0,40.0,25.0,24,0.39103323972011894,0.01609399533653431
2893,1.0,82.0,40.0,25.0,24,0.4594468099485993,0.016179042771573088
2894,1.0,82.0,40.0,25.0,24,0.3960349774024291,0.014821357293021045
2895,1.0,82.0,40.0,25.0,22,0.4434427405551383,0.01758632621920224
2896,1.0,82.0,40.0,25.0,23,0.42656204562684197,0.017244104026510047
2897,1.0,82.0,40.0,25.0,23,0.4413304207142478,0.017235061318420834
2898,1.0,82.0,40.0,25.0,23,0.4422331283119073,0.01481633028033873
2899,1.0,82.0,40.0,25.0,22,0.4292859655229587,0.016554260043308486
2951,1.0,82.0,40.0,35.0,24,0.3822925464791628,0.013370921598232935
2952,1.0,82.0,40.0,35.0,25,0.47630623082519763,0.012729932768808504
2953,1.0,82.0,40.0,35.0,21,0.48321893941372174,0.015242962177976103
2954,1.0,82.0,40.0,35.0,23,0.45916428502795525,0.013264742309698528
2955,1.0,82.0,40.0,35.0,26,0.44914068235194815,0.013610735458082541
2956,1.0,82.0,40.0,35.0,25,0.4347111159366279,0.013563989511376297
2957,1.0,82.0,40.0,35.0,21,0.43469451986801333,0.014416243712856982
2958,1.0,82.0,40.0,35.0,21,0.4867528863615328,0.024025940491009697
2959,1.0,82.0,40.0,35.0,23,0.46673069627282815,0.013051047680622641
3014,1.0,82.0,40.0,45.0,21,0.44656849212446414,0.013952075626683205
3015,1.0,82.0,40.0,45.0,22,0.41065468441412334,0.011971158041502894
3016,1.0,82.0,40.0,45.0,21,0.4297285718372572,0.013904029498776166
3017,1.0,82.0,40.0,45.0,22,0.4278005577398678,0.012425515320470587
3018,1.0,82.0,40.0,45.0,22,0.39019670985492394,0.011794325305287786
3019,1.0,82.0,40.0,45.0,22,0.4052957477541105,0.011826350777937467
3020,1.0,82.0,40.0,45.0,21,0.47749156263264747,0.012905115935682563
3021,1.0,82.0,40.0,45.0,24,0.4229525495104406,0.012176437032183221
3022,1.0,82.0,40.0,45.0,21,0.44371495485453216,0.013111102115026781
3023,1.0,82.0,40.0,45.0,21,0.4774704318369133,0.011578069241295494
3024,1.0,82.0,40.0,45.0,21,0.4655133885862178,0.013682147517924834
3025,1.0,82.0,40.0,45.0,22,0.4814260364470905,0.011951343824975518
2884,1.0,82.0,30.0,25.0,17,0.46771354077870886,0.10945949709064172
2885,1.0,82.0,30.0,25.0,17,0.46365424600979155,0.11007146753977783
2886,1.0,82.0,30.0,25.0,6,0.43656948595000666,0.09898014313854595
2887,1.0,82.0,30.0,25.0,5,0.46127067456802806,0.11154758142377154
2888,1.0,82.0,30.0,25.0,17,0.45875112992553035,0.1124933366300553
2889,1.0,82.0,30.0,25.0,19,0.425125986507059,0.10009102250935002
2890,1.0,82.0,30.0,25.0,7,0.41283238741598627,0.09796646948159377
2891,1.0,82.0,30.0,25.0,17,0.4723475556288901,0.12637263338278776
2942,1.0,82.0,30.0,35.0,16,0.4953640436083363,0.1219661378946097
2943,1.0,82.0,30.0,35.0,8,0.46376816850424796,0.11162863471848833
2944,1.0,82.0,30.0,35.0,3,-0.015138716051304568,0.12130013429842455
2945,1.0,82.0,30.0,35.0,14,0.41786925938163744,0.12367543052221694
2946,1.0,82.0,30.0,35.0,17,0.4415178333438212,0.11544339008843393
2947,1.0,82.0,30.0,35.0,4,0.40671646953329066,0.11139911074370082
2948,1.0,82.0,30.0,35.0,3,0.38371338065176275,0.1183205690691599
2949,1.0,82.0,30.0,35.0,17,0.4787774503966943,0.11369722099380282
2950,1.0,82.0,30.0,35.0,3,-0.05227269960976666,0.1246623453605853
3002,1.0,82.0,30.0,45.0,16,0.49352172315615117,0.10879552182144969
3003,1.0,82.0,30.0,45.0,16,0.3902770998343823,0.11314270080362458
3004,1.0,82.0,30.0,45.0,3,0.4974712054429069,0.10181939622147462
3005,1.0,82.0,30.0,45.0,18,0.4458168519799077,0.12824074655454495
3006,1.0,82.0,30.0,45.0,18,0.459929407431401,0.1275630738984332
3007,1.0,82.0,30.0,45.0,17,0.4324290670514592,0.127671583705303
3008,1.0,82.0,30.0,45.0,18,0.4099079657702762,0.10293707437448515
3009,1.0,82.0,30.0,45.0,4,0.45076115682850115,0.10017525365208906
3010,1.0,82.0,30.0,45.0,17,0.49830519572430565,0.12767984366694127
3011,1.0,82.0,30.0,45.0,4,0.3204175397563954,0.10076845152193575
3012,1.0,82.0,30.0,45.0,6,0.4991849393691672,0.10030101724184814
3013,1.0,82.0,30.0,45.0,3,0.4456563919247498,0.10203481341625403
2876,1.0,82.0,20.0,25.0,17,0.46050132903580177,0.16819600016575642
2877,1.0,82.0,20.0,25.0,17,0.48487356151090877,0.1698666369390945
2878,1.0,82.0,20.0,25.0,20,0.45888439037712814,0.1576695388127716
2879,1.0,82.0,20.0,25.0,17,0.47543414846585064,0.1718255818756494
2880,1.0,82.0,20.0,25.0,17,0.4703374810709483,0.17150498015585428
2881,1.0,82.0,20.0,25.0,17,0.4607052857011805,0.1709173584657311
2882,1.0,82.0,20.0,25.0,13,0.35870580834150934,0.1699005148103624
2883,1.0,82.0,20.0,25.0,4,0.3563851688430929,0.16074529398514115
2933,1.0,82.0,20.0,35.0,18,0.4763659504269534,0.1491174998254856
2934,1.0,82.0,20.0,35.0,19,0.35327100478399454,0.12973432528480952
2935,1.0,82.0,20.0,35.0,4,0.37386642550573723,0.1273879238637808
2936,1.0,82.0,20.0,35.0,17,0.4731117166969454,0.14952796341296573
2937,1.0,82.0,20.0,35.0,4,0.42944840113375315,0.12631941164228375
2938,1.0,82.0,20.0,35.0,3,0.328981662726181,0.13075070336515843
2939,1.0,82.0,20.0,35.0,17,0.4689212533095709,0.1310221905865316
2940,1.0,82.0,20.0,35.0,3,0.389705705125887,0.13024570164398425
2941,1.0,82.0,20.0,35.0,3,0.17613341033445773,0.13538576023620857
2990,1.0,82.0,20.0,45.0,18,0.4834036585179078,0.12766413042220143
2991,1.0,82.0,20.0,45.0,16,0.48860161102800115,0.14238590566002754
2992,1.0,82.0,20.0,45.0,17,0.4498731762732501,0.14606033423616216
2993,1.0,82.0,20.0,45.0,18,0.41933672980820924,0.13749881533012537
2994,1.0,82.0,20.0,45.0,3,0.4457001763168419,0.14710762168743968
2995,1.0,82.0,20.0,45.0,17,0.4435947817072402,0.14454817960867344
2996,1.0,82.0,20.0,45.0,20,0.46831782949396084,0.13643138118401654
2997,1.0,82.0,20.0,45.0,18,0.48334584907278777,0.14180890651083083
2998,1.0,82.0,20.0,45.0,17,0.46553522132659664,0.1453303612148492
2999,1.0,82.0,20.0,45.0,4,0.26576158122597004,0.1243736838612188
3000,1.0,82.0,20.0,45.0,17,0.45634414268625634,0.1447183603666034
3001,1.0,82.0,20.0,45.0,15,0.49712185833724365,0.1342118827027205
2865,1.0,81.0,90.0,45.0,24,0.4685156619599964,0.06144761035715374
2730,1.0,81.0,60.0,25.0,1,-inf,0.46756774414460883
2731,1.0,81.0,60.0,25.0,3,-0.37262565957445215,0.45674104030719453
2732,1.0,81.0,60.0,25.0,3,-0.5909917844633228,0.4698306126617572
2733,1.0,81.0,60.0,25.0,1,-inf,0.4523671167316427
2734,1.0,81.0,60.0,25.0,17,0.44945307832057524,0.4970212306010477
2735,1.0,81.0,60.0,25.0,3,-0.7940730884502467,0.4609092767397908
2718,1.0,81.0,40.0,25.0,21,0.48984433606108213,0.017514970064045423
2719,1.0,81.0,40.0,25.0,26,0.3852842629164899,0.014962893846106195
2720,1.0,81.0,40.0,25.0,24,0.4350097891650021,0.015476113395444318
2721,1.0,81.0,40.0,25.0,22,0.4062218594335114,0.01586136094612295
2722,1.0,81.0,40.0,25.0,22,0.43262833876353746,0.016706360761927906
2723,1.0,81.0,40.0,25.0,25,0.4921234701844729,0.016397976211127454
2766,1.0,81.0,40.0,35.0,22,0.4164904650533988,0.012799666466044243
2767,1.0,81.0,40.0,35.0,22,0.4334773057098422,0.015376526895788991
2768,1.0,81.0,40.0,35.0,22,0.45818419665312704,0.014038885635446328
2769,1.0,81.0,40.0,35.0,22,0.4010791033680827,0.012973812849151355
2770,1.0,81.0,40.0,35.0,21,0.4677217010618302,0.014901976849571136
2771,1.0,81.0,40.0,35.0,21,0.47215838158781,0.015331198384070089
2772,1.0,81.0,40.0,35.0,22,0.4058555904129578,0.014267165786038712
2773,1.0,81.0,40.0,35.0,21,0.45996328070980363,0.015038573263405953
2829,1.0,81.0,40.0,45.0,22,0.4340541759156975,0.012495135784327618
2830,1.0,81.0,40.0,45.0,24,0.4568278055259525,0.012684894673959857
2831,1.0,81.0,40.0,45.0,24,0.4056964917707716,0.011699170048105596
2832,1.0,81.0,40.0,45.0,21,0.49717794990587394,0.012674535826967098
2833,1.0,81.0,40.0,45.0,22,0.4224278273666058,0.012248559690019074
2834,1.0,81.0,40.0,45.0,22,0.44591331849619675,0.013903400824876426
2835,1.0,81.0,40.0,45.0,22,0.4406745041342611,0.012299647509359647
2836,1.0,81.0,40.0,45.0,24,0.4883989605038035,0.0115117404418112
2837,1.0,81.0,40.0,45.0,21,0.47718730507137996,0.014065786860568733
2838,1.0,81.0,40.0,45.0,21,0.44145330168743213,0.013825585683248244
2839,1.0,81.0,40.0,45.0,22,0.3838039113869406,0.011841158054247522
2840,1.0,81.0,40.0,45.0,23,0.4860553212134028,0.01323515390493337
2841,1.0,81.0,40.0,45.0,22,0.39758249484900965,0.011712788487202409
2712,1.0,81.0,30.0,25.0,17,0.47793647941909345,0.1269114747295079
2713,1.0,81.0,30.0,25.0,17,0.4833602789907915,0.1078458060553637
2714,1.0,81.0,30.0,25.0,18,0.43535451278204185,0.1035162147040769
2715,1.0,81.0,30.0,25.0,18,0.4551112863649618,0.10287762779701246
2716,1.0,81.0,30.0,25.0,18,0.4420848800470736,0.102905581823679
2717,1.0,81.0,30.0,25.0,18,0.433046214110399,0.10373257624430603
2758,1.0,81.0,30.0,35.0,3,0.23039018816588097,0.1153901410711496
2759,1.0,81.0,30.0,35.0,18,0.380361528265057,0.12794623956162088
2760,1.0,81.0,30.0,35.0,3,0.2874708367975758,0.13017109977415786
2761,1.0,81.0,30.0,35.0,3,0.2049149165187727,0.12978746998420626
2762,1.0,81.0,30.0,35.0,9,0.46819949267472805,0.12507642229194418
2763,1.0,81.0,30.0,35.0,10,0.40629947916633313,0.12505172910606072
2764,1.0,81.0,30.0,35.0,17,0.4610392307400649,0.1424719631869083
2765,1.0,81.0,30.0,35.0,3,0.4040012552237331,0.11300000552320413
2816,1.0,81.0,30.0,45.0,18,0.4205151509989046,0.10269566904546144
2817,1.0,81.0,30.0,45.0,17,0.4471680938604293,0.12891481036147462
2818,1.0,81.0,30.0,45.0,3,0.2839233197270796,0.11412468386751316
2819,1.0,81.0,30.0,45.0,3,0.26121955841114797,0.1132361991209901
2820,1.0,81.0,30.0,45.0,16,0.4863947300597562,0.1103722016321172
2821,1.0,81.0,30.0,45.0,8,0.4923465468600028,0.10156367627964284
2822,1.0,81.0,30.0,45.0,17,0.46353550327330284,0.1296738140673591
2823,1.0,81.0,30.0,45.0,3,0.4960673138121452,0.10200704855615123
2824,1.0,81.0,30.0,45.0,17,0.4677933579545702,0.12990487262813158
2825,1.0,81.0,30.0,45.0,16,0.4998020466736881,0.10836389396608155
2826,1.0,81.0,30.0,45.0,17,0.44450995267982973,0.12933471292177479
2827,1.0,81.0,30.0,45.0,17,0.46993193102199327,0.12966826243597812
2828,1.0,81.0,30.0,45.0,16,0.47601537242552416,0.11622569015317996
2706,1.0,81.0,20.0,25.0,11,0.49389579927117466,0.1534908019328692
2707,1.0,81.0,20.0,25.0,17,0.47249190497248583,0.1554442094076544
2708,1.0,81.0,20.0,25.0,17,0.4766908140978283,0.16869920903917607
2709,1.0,81.0,20.0,25.0,16,0.3958401143589132,0.16680203090356444
2710,1.0,81.0,20.0,25.0,4,0.34367909215779935,0.16850097361677238
2711,1.0,81.0,20.0,25.0,17,0.4608158360877146,0.1670467199432081
2750,1.0,81.0,20.0,35.0,3,0.47426153909404345,0.15107372086312293
2751,1.0,81.0,20.0,35.0,14,0.3767655443236596,0.1421006395919839
2752,1.0,81.0,20.0,35.0,19,0.4559155149219438,0.1501636976498032
2753,1.0,81.0,20.0,35.0,18,0.49669589836035033,0.15088630290516838
2754,1.0,81.0,20.0,35.0,17,0.4462703956895273,0.13663496604480188
2755,1.0,81.0,20.0,35.0,3,0.17482714724759318,0.14811874433579836
2756,1.0,81.0,20.0,35.0,8,0.4852846568259741,0.12799752643277235
2757,1.0,81.0,20.0,35.0,18,0.42160226734737527,0.13013959480911783
2803,1.0,81.0,20.0,45.0,17,0.4949462355986701,0.14942436379777868
2804,1.0,81.0,20.0,45.0,16,0.4783261367684706,0.14213024561862356
2805,1.0,81.0,20.0,45.0,4,0.2297726374281015,0.13116274603303119
2806,1.0,81.0,20.0,45.0,16,0.4792951990501533,0.14034084311619566
2807,1.0,81.0,20.0,45.0,17,0.4703812114651671,0.1499366012472708
2808,1.0,81.0,20.0,45.0,16,0.48276818007640865,0.1444787544941714
2809,1.0,81.0,20.0,45.0,18,0.4483443239485544,0.12980735171394508
2810,1.0,81.0,20.0,45.0,24,0.368912860616895,0.14288130899111798
2811,1.0,81.0,20.0,45.0,17,0.4613859045658202,0.1483860642624167
2812,1.0,81.0,20.0,45.0,16,0.48256384476553627,0.14143418186828913
2813,1.0,81.0,20.0,45.0,16,0.49211271624490993,0.14541771976484671
2814,1.0,81.0,20.0,45.0,17,0.4828435668796145,0.1469509106209832
2815,1.0,81.0,20.0,45.0,8,0.4769230849838285,0.12630853761495447
2700,1.0,81.0,10.0,25.0,24,0.43358048879177813,0.010221163989486137
2620,1.0,80.0,90.0,35.0,26,0.47295989112965453,0.03837571759934676
2562,1.0,80.0,60.0,25.0,1,-inf,0.4628563948629201
2563,1.0,80.0,60.0,25.0,3,-0.4738430537404543,0.46341480081708436
2564,1.0,80.0,60.0,25.0,3,-0.7060391431120985,0.46970451477114344
2565,1.0,80.0,60.0,25.0,1,-inf,0.47240457483791776
2566,1.0,80.0,60.0,25.0,18,0.4370879753900775,0.5050954226775624
2567,1.0,80.0,60.0,25.0,3,0.2565588463519367,0.44513169096295957
2606,1.0,80.0,50.0,35.0,26,0.47962765132519225,0.0375846507106814
2550,1.0,80.0,40.0,25.0,22,0.46168267062150303,0.015286964344526819
2551,1.0,80.0,40.0,25.0,27,0.4911128958449553,0.017138013161556616
2552,1.0,80.0,40.0,25.0,22,0.4535528675017665,0.015436205439018445
2553,1.0,80.0,40.0,25.0,22,0.4661111227380651,0.016680833550589386
2554,1.0,80.0,40.0,25.0,22,0.42414038264112053,0.018035501461050034
2555,1.0,80.0,40.0,25.0,22,0.42582287658319107,0.015839902528643326
2598,1.0,80.0,40.0,35.0,23,0.40461092419949385,0.01279103486893229
2599,1.0,80.0,40.0,35.0,21,0.47176293333150854,0.015672146823066783
2600,1.0,80.0,40.0,35.0,24,0.39061382068864725,0.012697573140314498
2601,1.0,80.0,40.0,35.0,24,0.4646275249581865,0.02551287403592632
2602,1.0,80.0,40.0,35.0,21,0.45939614156434827,0.025258210580093872
2603,1.0,80.0,40.0,35.0,22,0.40631689270160043,0.013028701210412202
2604,1.0,80.0,40.0,35.0,21,0.4950796701233128,0.015509761067423316
2605,1.0,80.0,40.0,35.0,25,0.3810015806190067,0.012979227926156547
2661,1.0,80.0,40.0,45.0,26,0.48709101715893244,0.013281622150812643
2662,1.0,80.0,40.0,45.0,23,0.4666462765939349,0.012653667958696123
2663,1.0,80.0,40.0,45.0,21,0.42894684458516485,0.014335794276625829
2664,1.0,80.0,40.0,45.0,21,0.4909330288209186,0.012065756280858287
2665,1.0,80.0,40.0,45.0,23,0.4593927585708799,0.01375463700109451
2666,1.0,80.0,40.0,45.0,24,0.4783968529350662,0.013560529695178196
2667,1.0,80.0,40.0,45.0,21,0.4606808781952919,0.01342465973958121
2668,1.0,80.0,40.0,45.0,25,0.49010443462086284,0.011636391833080819
2669,1.0,80.0,40.0,45.0,21,0.44413227498071717,0.013821298707653903
2670,1.0,80.0,40.0,45.0,24,0.40307571723231705,0.011777058137519102
2671,1.0,80.0,40.0,45.0,22,0.39978689044940086,0.012322536300685853
2672,1.0,80.0,40.0,45.0,21,0.45618137990646157,0.013354402241408393
2673,1.0,80.0,40.0,45.0,24,0.34496872771490594,0.012554520949755761
2544,1.0,80.0,30.0,25.0,18,0.4167525130021664,0.10460240085399965
2545,1.0,80.0,30.0,25.0,17,0.3993477406587257,0.11144173364452484
2546,1.0,80.0,30.0,25.0,17,0.48197426076599925,0.12816956617510808
2547,1.0,80.0,30.0,25.0,17,0.46759973042849523,0.1249200698800465
2548,1.0,80.0,30.0,25.0,18,0.4251258667704786,0.10904142674473921
2549,1.0,80.0,30.0,25.0,8,0.4981930220646059,0.09807464385984864
2590,1.0,80.0,30.0,35.0,3,0.2885570373522992,0.11500505384020276
2591,1.0,80.0,30.0,35.0,17,0.4779662983879924,0.14624204876974886
2592,1.0,80.0,30.0,35.0,16,0.4998428388097448,0.12175350303289138
2593,1.0,80.0,30.0,35.0,16,0.4969832243993929,0.1263477856662674
2594,1.0,80.0,30.0,35.0,17,0.4515192561173663,0.14080099881817446
2595,1.0,80.0,30.0,35.0,17,0.4462563824735002,0.11577835006614985
2596,1.0,80.0,30.0,35.0,4,0.4768209205072246,0.11099416928917816
2597,1.0,80.0,30.0,35.0,17,0.42919807825262546,0.11860295019118221
2648,1.0,80.0,30.0,45.0,3,0.2918135888118968,0.11363428065493786
2649,1.0,80.0,30.0,45.0,18,0.4775568139549181,0.12648802451435484
2650,1.0,80.0,30.0,45.0,16,0.4948305287280901,0.10922281421183948
2651,1.0,80.0,30.0,45.0,16,0.48967203205590937,0.1247233015455628
2652,1.0,80.0,30.0,45.0,16,0.47699015764315955,0.11760739568520179
2653,1.0,80.0,30.0,45.0,3,0.25589314658949314,0.1109431328494414
2654,1.0,80.0,30.0,45.0,4,0.3277871246751921,0.11774313634305164
2655,1.0,80.0,30.0,45.0,17,0.44107985955492324,0.12840484088254844
2656,1.0,80.0,30.0,45.0,17,0.4628839924482444,0.1291103253110059
2657,1.0,80.0,30.0,45.0,16,0.4829493018083173,0.12084552930696167
2658,1.0,80.0,30.0,45.0,4,0.3626960587397726,0.10107500620719556
2659,1.0,80.0,30.0,45.0,17,0.4495406812872772,0.12917099473320096
2660,1.0,80.0,30.0,45.0,17,0.45051680148366113,0.12934364497614742
2538,1.0,80.0,20.0,25.0,9,0.4812545104357181,0.15428261043907504
2539,1.0,80.0,20.0,25.0,18,0.4330663670818248,0.16075841113078407
2540,1.0,80.0,20.0,25.0,18,0.4397925160754077,0.1597894661057016
2541,1.0,80.0,20.0,25.0,4,0.43871652834013564,0.165603702566956
2542,1.0,80.0,20.0,25.0,21,0.3586496326035373,0.1629300253489125
2543,1.0,80.0,20.0,25.0,18,0.42555700620951586,0.15976216791765568
2582,1.0,80.0,20.0,35.0,17,0.4398072704041234,0.1409806005052781
2583,1.0,80.0,20.0,35.0,3,0.388077970972166,0.13545794689744578
2584,1.0,80.0,20.0,35.0,3,0.10216691640029463,0.14421557167610174
2585,1.0,80.0,20.0,35.0,18,0.47329862732504535,0.15309996667105003
2586,1.0,80.0,20.0,35.0,3,0.4418612004796122,0.15414349405341615
2587,1.0,80.0,20.0,35.0,4,0.4183232484686651,0.13191116297377217
2588,1.0,80.0,20.0,35.0,18,0.48067301188116296,0.1331658508825184
2589,1.0,80.0,20.0,35.0,4,0.4011594746497522,0.13033925184700096
2635,1.0,80.0,20.0,45.0,3,0.32742199467888067,0.14019304748306088
2636,1.0,80.0,20.0,45.0,20,0.46096734946752027,0.14869848231138935
2637,1.0,80.0,20.0,45.0,23,0.49149457683298836,0.1474166790843484
2638,1.0,80.0,20.0,45.0,18,0.46019812051708975,0.15066547067276903
2639,1.0,80.0,20.0,45.0,16,0.49304179201061005,0.13864471319431024
2640,1.0,80.0,20.0,45.0,12,0.41128866448067847,0.14732278526295264
2641,1.0,80.0,20.0,45.0,20,0.47593275341553576,0.14431316651533665
2642,1.0,80.0,20.0,45.0,17,0.47257213359823336,0.15922094143187765
2643,1.0,80.0,20.0,45.0,18,0.4597500809932811,0.14943303269954863
2644,1.0,80.0,20.0,45.0,16,0.4853477881968633,0.1470971779425675
2645,1.0,80.0,20.0,45.0,21,0.49985049085575606,0.14632694773830882
2646,1.0,80.0,20.0,45.0,16,0.47812257751752596,0.1419745028164911
2647,1.0,80.0,20.0,45.0,24,0.47896193198242787,0.144746850481942
2536,1.0,80.0,10.0,25.0,23,0.45105127406097156,0.01025176004631242
2393,1.0,79.0,90.0,25.0,24,0.4379211642287776,0.010052979731736262
2382,1.0,79.0,60.0,25.0,3,0.38993980587181365,0.5725838153410854
2383,1.0,79.0,60.0,25.0,16,0.4827454683981385,0.594269223723285
2384,1.0,79.0,60.0,25.0,16,0.47768277452781993,0.46709796999956704
2385,1.0,79.0,60.0,25.0,1,-inf,0.46333285747516845
2386,1.0,79.0,60.0,25.0,3,0.20126661193918838,0.4860668400762892
2387,1.0,79.0,60.0,25.0,3,0.15036716988643772,0.48668971601121963
2370,1.0,79.0,40.0,25.0,25,0.4860607877907711,0.018016563972807553
2371,1.0,79.0,40.0,25.0,27,0.4588987217751641,0.0177382405388522
2372,1.0,79.0,40.0,25.0,24,0.38808445905909705,0.015352575804215753
2373,1.0,79.0,40.0,25.0,21,0.4873198621645499,0.01796898299101406
2374,1.0,79.0,40.0,25.0,23,0.48568722238206796,0.015191457858284005
2375,1.0,79.0,40.0,25.0,22,0.4044883009762076,0.015530389277443275
2421,1.0,79.0,40.0,35.0,21,0.44789058851641195,0.02464397714089993
2422,1.0,79.0,40.0,35.0,22,0.4014152331386781,0.013017169848396917
2423,1.0,79.0,40.0,35.0,21,0.47285125489536683,0.015778529433611674
2424,1.0,79.0,40.0,35.0,21,0.49380714499161615,0.033701019261741204
