cell,id,temperature,soh,soc,RMS_error,L0,R0,R1,CPE1_0,CPE1_1,R2,CPE2_0,CPE2_1,CPE3_0,CPE3_1
2.0,5394,35.0,70.0,90.0,0.009426476188914297,2.8961962747614855e-07,0.48814996103367453,0.45372631193455054,0.05257713177262092,0.9547937166312666,0.39944730227807657,0.06555994057808884,0.47397628332712827,8.240446847204835,0.6265819634733533
2.0,5395,35.0,70.0,90.0,0.008147847379696559,2.943657636985369e-07,0.4936370847664851,0.4575750213034704,0.053259772608664185,0.9507134571891255,0.4013478940264012,0.06826935410326608,0.46692241093169645,8.42357079186329,0.6338776324676992
2.0,5396,35.0,70.0,90.0,0.008395741966988095,2.7724897819103687e-07,0.48336451792001583,0.39549769660332973,0.0644227892316259,0.4799990579867421,0.44985763386594463,0.05214038755895294,0.9557328046033929,8.409417425329758,0.6233495976925817
2.0,5341,35.0,70.0,50.0,0.005597092665969788,3.645886320004532e-07,0.4938146607363216,0.3248094888736127,0.03978032195957577,0.9395823881815482,0.3023185243201918,0.05018035280223877,0.5047068721924924,9.043856145618463,0.6447022807127608
2.0,5342,35.0,70.0,50.0,0.005439917751885544,3.525730766499178e-07,0.4990183646257621,0.3258701403487299,0.039680429329813874,0.9426556604817914,0.30283942083557164,0.04838533713860324,0.5115894285819058,9.042295537362207,0.6384137514398187
2.0,5343,35.0,70.0,50.0,0.005255430680681073,3.5472359416060883e-07,0.4910304412469778,0.30454983049736306,0.04895857408480064,0.5120460728302237,0.3230301767576482,0.03967302942271228,0.9445028394209389,9.047623657681074,0.6389399721010821
2.0,5344,35.0,70.0,50.0,0.005462431707959806,3.585739049708904e-07,0.4909556464275487,0.3057925181029757,0.04952160354251051,0.5089332832595664,0.32547101607994067,0.03989418982784996,0.9424726033584506,9.061137384554884,0.6412119427229119
2.0,5345,35.0,70.0,50.0,0.005415912582067256,3.5524649972127615e-07,0.4799211954802202,0.3025796192242588,0.04852443277669795,0.5110953910717964,0.32028236069077565,0.03968384922992887,0.9400653113840257,9.092717667781203,0.6392310248022824
2.0,5346,35.0,70.0,50.0,0.006924637631930857,3.523304646478021e-07,0.48161241414289885,0.298028487875844,0.046109169765156166,0.5194209335092153,0.3210725113699376,0.039007133222366666,0.9433726599700956,8.802143248027843,0.6328276981055644
2.0,5347,35.0,70.0,50.0,0.005406862741442268,3.546812265910979e-07,0.48684659662956525,0.31856322173616924,0.03948334404879381,0.9439725181582516,0.30073427836912425,0.0489676653572261,0.5116377384851325,9.059686098207157,0.6372903426014375
