id,cell,soh,soc,temperature,M,mu,RMS_error
2742,1.0,81.0,10.0,35.0,29,0.40941385441256506,0.0072679872529681005
2743,1.0,81.0,10.0,35.0,26,0.4292687208600824,0.007878140589289194
2744,1.0,81.0,10.0,35.0,28,0.4185491056401911,0.007099300414534384
2745,1.0,81.0,10.0,35.0,27,0.41526903293545636,0.007219647677484725
2746,1.0,81.0,10.0,35.0,27,0.42715404635355114,0.007329212247395562
2747,1.0,81.0,10.0,35.0,24,0.482598971563972,0.007674991652377014
2748,1.0,81.0,10.0,35.0,25,0.42980282197850095,0.00765034214156605
2749,1.0,81.0,10.0,35.0,27,0.3923832805588079,0.007672225091342304
2790,1.0,81.0,10.0,45.0,27,0.3398292746726125,0.007910162750039893
2791,1.0,81.0,10.0,45.0,23,0.4818635795923296,0.008381917399144427
2792,1.0,81.0,10.0,45.0,26,0.416938612575819,0.007473210485367011
2793,1.0,81.0,10.0,45.0,25,0.45270627949604436,0.008406187753303143
2794,1.0,81.0,10.0,45.0,28,0.48661093121405397,0.007591628444109734
2795,1.0,81.0,10.0,45.0,24,0.4945891393570433,0.008368811233058337
2796,1.0,81.0,10.0,45.0,24,0.45998771017169515,0.008312376193724373
2797,1.0,81.0,10.0,45.0,24,0.46162982181488543,0.008533421966201172
2798,1.0,81.0,10.0,45.0,25,0.4578921277834075,0.008424232830676797
2799,1.0,81.0,10.0,45.0,25,0.4695125222778873,0.008134671083066442
2800,1.0,81.0,10.0,45.0,24,0.478065495016896,0.008394787436032366
2801,1.0,81.0,10.0,45.0,24,0.45900609548308013,0.008345456941149946
2802,1.0,81.0,10.0,45.0,25,0.47276236205417843,0.008414394766630794
2568,1.0,80.0,90.0,25.0,28,0.3766406851876407,0.008287205418668168
2569,1.0,80.0,90.0,25.0,28,0.2951628168126934,0.007904189699946718
2570,1.0,80.0,90.0,25.0,25,0.4304354969663846,0.008813398623244581
2571,1.0,80.0,90.0,25.0,28,0.42262078895467947,0.008295086261838896
2572,1.0,80.0,90.0,25.0,28,0.41927135088239786,0.00853921867609287
2573,1.0,80.0,90.0,25.0,25,0.4717822231357659,0.008460984960981213
2614,1.0,80.0,90.0,35.0,27,0.4642185754970589,0.008049157117568139
2615,1.0,80.0,90.0,35.0,26,0.433093084742582,0.007626558657541852
2616,1.0,80.0,90.0,35.0,25,0.45125911964492926,0.008248272663985416
2617,1.0,80.0,90.0,35.0,25,0.47220809610928094,0.007490237394800547
2618,1.0,80.0,90.0,35.0,28,0.3584308407740593,0.0072657322959603175
2619,1.0,80.0,90.0,35.0,25,0.4850264089083408,0.007403235071643128
2621,1.0,80.0,90.0,35.0,26,0.4806218992641076,0.008185239202553414
2687,1.0,80.0,90.0,45.0,24,0.4866339617777756,0.008170496935666896
2688,1.0,80.0,90.0,45.0,24,0.4610896915810493,0.008561670773732164
2689,1.0,80.0,90.0,45.0,24,0.4745979506397635,0.008475087870478102
2690,1.0,80.0,90.0,45.0,26,0.4483994191736762,0.00816287973709414
2691,1.0,80.0,90.0,45.0,25,0.4720499069616473,0.008370332296132356
2692,1.0,80.0,90.0,45.0,26,0.428664540221807,0.008074917022616687
2693,1.0,80.0,90.0,45.0,27,0.4669741225364227,0.007706681405201696
2694,1.0,80.0,90.0,45.0,26,0.44122483927369793,0.007873722429866078
2695,1.0,80.0,90.0,45.0,26,0.494790905999971,0.007402152074500122
2696,1.0,80.0,90.0,45.0,26,0.4832845324702695,0.00797296138068336
2697,1.0,80.0,90.0,45.0,24,0.4546130171638003,0.007927637046949496
2698,1.0,80.0,90.0,45.0,25,0.4837085462885722,0.00762652934112772
2699,1.0,80.0,90.0,45.0,25,0.4954835050853331,0.007558451527963125
2556,1.0,80.0,50.0,25.0,28,0.47960987223294016,0.00484145165322266
2557,1.0,80.0,50.0,25.0,23,0.49646082541501824,0.006172997561412025
2558,1.0,80.0,50.0,25.0,28,0.46695502283908896,0.004983632915873992
2559,1.0,80.0,50.0,25.0,27,0.47409899695311664,0.00444831768304514
2560,1.0,80.0,50.0,25.0,29,0.36626580157042843,0.004350785928856857
2561,1.0,80.0,50.0,25.0,26,0.3673995973866889,0.005380941947286842
2607,1.0,80.0,50.0,35.0,24,0.4723679609358483,0.0064083921332075845
2608,1.0,80.0,50.0,35.0,28,0.3107601201896941,0.005345148469055323
2609,1.0,80.0,50.0,35.0,26,0.4707592679261726,0.004573688987740599
2610,1.0,80.0,50.0,35.0,29,0.24463455488243258,0.005160701101628895
2611,1.0,80.0,50.0,35.0,28,0.49463571123992356,0.004976481923984793
2612,1.0,80.0,50.0,35.0,27,0.435184698260054,0.004616294552697973
2613,1.0,80.0,50.0,35.0,29,0.45836136038245223,0.00531002807691235
2674,1.0,80.0,50.0,45.0,26,0.4855124208526067,0.005324731796717875
2675,1.0,80.0,50.0,45.0,26,0.4185258849608404,0.004476176696673432
2676,1.0,80.0,50.0,45.0,27,0.4104992164911915,0.004618315926674458
2677,1.0,80.0,50.0,45.0,28,0.2982723690885577,0.004714116691798773
2678,1.0,80.0,50.0,45.0,27,0.47880747180380523,0.005108034699311405
2679,1.0,80.0,50.0,45.0,28,0.26464606090235476,0.004484864788515204
2680,1.0,80.0,50.0,45.0,30,0.27528594918334814,0.004796859725430904
2681,1.0,80.0,50.0,45.0,27,0.40752861284121067,0.004633645657880404
2682,1.0,80.0,50.0,45.0,25,0.3836089952320395,0.005859101367685402
2683,1.0,80.0,50.0,45.0,27,0.4083916289126629,0.004570004388430112
2684,1.0,80.0,50.0,45.0,29,0.305095431730815,0.005127539635979501
2685,1.0,80.0,50.0,45.0,25,0.467481381182121,0.005439521334578407
2686,1.0,80.0,50.0,45.0,25,0.40455997139145994,0.005681337341261208
2550,1.0,80.0,40.0,25.0,22,0.46168267062150303,0.015286964344526819
2551,1.0,80.0,40.0,25.0,27,0.4911128958449553,0.017138013161556616
2552,1.0,80.0,40.0,25.0,22,0.4535528675017665,0.015436205439018445
2553,1.0,80.0,40.0,25.0,22,0.4661111227380651,0.016680833550589386
2554,1.0,80.0,40.0,25.0,22,0.42414038264112053,0.018035501461050034
2555,1.0,80.0,40.0,25.0,22,0.42582287658319107,0.015839902528643326
2598,1.0,80.0,40.0,35.0,23,0.40461092419949385,0.01279103486893229
2599,1.0,80.0,40.0,35.0,21,0.47176293333150854,0.015672146823066783
2600,1.0,80.0,40.0,35.0,24,0.39061382068864725,0.012697573140314498
2603,1.0,80.0,40.0,35.0,22,0.40631689270160043,0.013028701210412202
2604,1.0,80.0,40.0,35.0,21,0.4950796701233128,0.015509761067423316
2605,1.0,80.0,40.0,35.0,25,0.3810015806190067,0.012979227926156547
2661,1.0,80.0,40.0,45.0,26,0.48709101715893244,0.013281622150812643
2662,1.0,80.0,40.0,45.0,23,0.4666462765939349,0.012653667958696123
2663,1.0,80.0,40.0,45.0,21,0.42894684458516485,0.014335794276625829
2664,1.0,80.0,40.0,45.0,21,0.4909330288209186,0.012065756280858287
2665,1.0,80.0,40.0,45.0,23,0.4593927585708799,0.01375463700109451
2666,1.0,80.0,40.0,45.0,24,0.4783968529350662,0.013560529695178196
2667,1.0,80.0,40.0,45.0,21,0.4606808781952919,0.01342465973958121
2668,1.0,80.0,40.0,45.0,25,0.49010443462086284,0.011636391833080819
2669,1.0,80.0,40.0,45.0,21,0.44413227498071717,0.013821298707653903
2670,1.0,80.0,40.0,45.0,24,0.40307571723231705,0.011777058137519102
2671,1.0,80.0,40.0,45.0,22,0.39978689044940086,0.012322536300685853
2672,1.0,80.0,40.0,45.0,21,0.45618137990646157,0.013354402241408393
2673,1.0,80.0,40.0,45.0,24,0.34496872771490594,0.012554520949755761
2532,1.0,80.0,10.0,25.0,27,0.4824305284614826,0.008383427764104877
2533,1.0,80.0,10.0,25.0,25,0.46292752469123943,0.008504256953044182
2534,1.0,80.0,10.0,25.0,27,0.43476721937873297,0.0080221865624752
2535,1.0,80.0,10.0,25.0,27,0.4635287697558359,0.00839050901551759
2536,1.0,80.0,10.0,25.0,23,0.45105127406097156,0.01025176004631242
2537,1.0,80.0,10.0,25.0,26,0.43866187075302565,0.008925492350052123
2574,1.0,80.0,10.0,35.0,26,0.4669886969100877,0.008015307192868821
2575,1.0,80.0,10.0,35.0,26,0.46114078845437045,0.007200639696874203
2576,1.0,80.0,10.0,35.0,27,0.40056542798479855,0.007282891806131342
2577,1.0,80.0,10.0,35.0,27,0.4933726476480511,0.007779571879561215
2578,1.0,80.0,10.0,35.0,25,0.4521280418884832,0.007770938278046066
2579,1.0,80.0,10.0,35.0,28,0.47930947299315263,0.007174232166959609
2580,1.0,80.0,10.0,35.0,28,0.49667820708396027,0.007489419739679266
2581,1.0,80.0,10.0,35.0,27,0.4123766450940556,0.007109732727433142
2622,1.0,80.0,10.0,45.0,25,0.49314374802870464,0.007483587328798169
2623,1.0,80.0,10.0,45.0,28,0.32427668578057556,0.007819226035673959
2624,1.0,80.0,10.0,45.0,26,0.48124035174860613,0.007486482639801411
2625,1.0,80.0,10.0,45.0,25,0.46237366061416385,0.007807018389313537
2626,1.0,80.0,10.0,45.0,24,0.4671045662129669,0.008198799489014886
2627,1.0,80.0,10.0,45.0,25,0.4978126387469368,0.007689502649805113
2628,1.0,80.0,10.0,45.0,24,0.4361014491140268,0.008425728595839893
2629,1.0,80.0,10.0,45.0,25,0.4514338839598866,0.007752953496370957
2630,1.0,80.0,10.0,45.0,24,0.45361291334779297,0.008566278289995028
2631,1.0,80.0,10.0,45.0,24,0.4614648687225903,0.008600004051987548
2632,1.0,80.0,10.0,45.0,26,0.43278590718322885,0.0076553398959700696
2633,1.0,80.0,10.0,45.0,25,0.4871969917486376,0.008160192653564276
2634,1.0,80.0,10.0,45.0,24,0.4460177668242291,0.00840863489412122
2388,1.0,79.0,90.0,25.0,25,0.469629263320119,0.009554362134955632
2389,1.0,79.0,90.0,25.0,26,0.45115501706246364,0.009199948681820988
2390,1.0,79.0,90.0,25.0,23,0.4846242849185112,0.009788875023988949
2391,1.0,79.0,90.0,25.0,26,0.462379389193577,0.009192061629428715
2392,1.0,79.0,90.0,25.0,24,0.43253479114367344,0.009814339972301299
2393,1.0,79.0,90.0,25.0,24,0.4379211642287776,0.010052979731736262
2439,1.0,79.0,90.0,35.0,25,0.4992393878144956,0.008382509864518283
2440,1.0,79.0,90.0,35.0,26,0.40980037620330656,0.007443816706803084
2441,1.0,79.0,90.0,35.0,27,0.49120508269380825,0.0074168928364006185
2442,1.0,79.0,90.0,35.0,26,0.46393289297258156,0.007761342947465317
2443,1.0,79.0,90.0,35.0,25,0.44416590518454524,0.007364457695131088
2444,1.0,79.0,90.0,35.0,25,0.46901287018378146,0.007749000991420753
2445,1.0,79.0,90.0,35.0,26,0.43473924548359555,0.007716544486137128
2446,1.0,79.0,90.0,35.0,27,0.4164072479864187,0.00818175780936243
2447,1.0,79.0,90.0,35.0,25,0.43461638931986146,0.007499935660604042
2518,1.0,79.0,90.0,45.0,25,0.4736983988079392,0.007683915843445911
2519,1.0,79.0,90.0,45.0,23,0.4910865984581243,0.008422868928503222
2520,1.0,79.0,90.0,45.0,27,0.49139957768904263,0.00777657121753312
2521,1.0,79.0,90.0,45.0,25,0.47268078399279123,0.008584763344293228
2522,1.0,79.0,90.0,45.0,26,0.4499461651545339,0.007395853796178257
2523,1.0,79.0,90.0,45.0,25,0.4373394990030982,0.007640504881379793
2524,1.0,79.0,90.0,45.0,27,0.376168917046511,0.007812059807537731
2525,1.0,79.0,90.0,45.0,29,0.30311837472326497,0.007725307374631366
2526,1.0,79.0,90.0,45.0,26,0.4657978384735133,0.007563023176973308
2527,1.0,79.0,90.0,45.0,24,0.47230887758058726,0.008567093538314766
2528,1.0,79.0,90.0,45.0,24,0.4677628670362668,0.008410388419853823
2529,1.0,79.0,90.0,45.0,26,0.44174187863247194,0.007797841408419148
2530,1.0,79.0,90.0,45.0,25,0.432036364159191,0.008487070811688086
2531,1.0,79.0,90.0,45.0,25,0.4090381446229837,0.0077849286070027475
2376,1.0,79.0,50.0,25.0,26,0.4710654337803304,0.006227478261333371
2377,1.0,79.0,50.0,25.0,29,0.34988875219186655,0.006828585967225253
2378,1.0,79.0,50.0,25.0,27,0.4971385965302584,0.005217485988561579
2379,1.0,79.0,50.0,25.0,29,0.47703930599234046,0.005052930106612986
2380,1.0,79.0,50.0,25.0,28,0.4845714711313699,0.004288068975527364
2381,1.0,79.0,50.0,25.0,25,0.45878124826535405,0.004543208930058392
2430,1.0,79.0,50.0,35.0,27,0.43950390055732536,0.005451499717071328
2431,1.0,79.0,50.0,35.0,28,0.4385292275022523,0.005382542645732477
2432,1.0,79.0,50.0,35.0,28,0.424601191943333,0.005165369102177312
2433,1.0,79.0,50.0,35.0,24,0.4709532349127009,0.005667311382273598
2434,1.0,79.0,50.0,35.0,28,0.3072903772155352,0.004713923268294959
2435,1.0,79.0,50.0,35.0,28,0.37473469907088974,0.005165756241416696
2436,1.0,79.0,50.0,35.0,28,0.4137526891598875,0.0051051971944014035
2437,1.0,79.0,50.0,35.0,26,0.4890535965065874,0.004818453947901277
2438,1.0,79.0,50.0,35.0,25,0.45220475317706654,0.006407781171411025
2504,1.0,79.0,50.0,45.0,26,0.35086549696226577,0.005808593063760979
2505,1.0,79.0,50.0,45.0,25,0.4173265593772909,0.006246351909658968
2506,1.0,79.0,50.0,45.0,27,0.4362123771997446,0.005081608157506179
2507,1.0,79.0,50.0,45.0,24,0.4819696685058712,0.005809355523376588
2508,1.0,79.0,50.0,45.0,27,0.4328990853902054,0.005551116265014194
2509,1.0,79.0,50.0,45.0,26,0.3821775954802952,0.006025553274234916
2510,1.0,79.0,50.0,45.0,24,0.4861117013258033,0.005151659876837584
2511,1.0,79.0,50.0,45.0,29,0.317206650596766,0.004686841494572222
2512,1.0,79.0,50.0,45.0,26,0.38682281103341254,0.00485879780317611
2513,1.0,79.0,50.0,45.0,27,0.4461748020943832,0.0047000150815267585
2514,1.0,79.0,50.0,45.0,28,0.2982813105121789,0.0046361123752774215
2515,1.0,79.0,50.0,45.0,28,0.37937923366337,0.004706814657389568
2516,1.0,79.0,50.0,45.0,25,0.4273154603469841,0.005807264914873632
2517,1.0,79.0,50.0,45.0,27,0.4724061973692475,0.004393906006855157
2370,1.0,79.0,40.0,25.0,25,0.4860607877907711,0.018016563972807553
2371,1.0,79.0,40.0,25.0,27,0.4588987217751641,0.0177382405388522
2372,1.0,79.0,40.0,25.0,24,0.38808445905909705,0.015352575804215753
2373,1.0,79.0,40.0,25.0,21,0.4873198621645499,0.01796898299101406
2374,1.0,79.0,40.0,25.0,23,0.48568722238206796,0.015191457858284005
2375,1.0,79.0,40.0,25.0,22,0.4044883009762076,0.015530389277443275
2422,1.0,79.0,40.0,35.0,22,0.4014152331386781,0.013017169848396917
2423,1.0,79.0,40.0,35.0,21,0.47285125489536683,0.015778529433611674
2425,1.0,79.0,40.0,35.0,21,0.4247863567692829,0.015662245016788996
2426,1.0,79.0,40.0,35.0,23,0.3993890634999262,0.013810712230096724
2427,1.0,79.0,40.0,35.0,23,0.45704437827742017,0.013422760646619264
2428,1.0,79.0,40.0,35.0,21,0.4800463534569095,0.015724991217954263
2429,1.0,79.0,40.0,35.0,27,0.3632812371470783,0.014083973646377847
2490,1.0,79.0,40.0,45.0,21,0.4806046538295504,0.013498610150079771
2491,1.0,79.0,40.0,45.0,21,0.44747029420518225,0.014194278283089005
2492,1.0,79.0,40.0,45.0,21,0.4637301018332908,0.014647435097269098
2493,1.0,79.0,40.0,45.0,21,0.47716187991557324,0.01215985478373159
2494,1.0,79.0,40.0,45.0,22,0.4317622283836434,0.01270748366146532
2495,1.0,79.0,40.0,45.0,24,0.48059522838914703,0.013867829658695228
2496,1.0,79.0,40.0,45.0,23,0.48339490246550487,0.012893080477304662
2497,1.0,79.0,40.0,45.0,22,0.47773474738930355,0.014281257143457278
2498,1.0,79.0,40.0,45.0,22,0.4179092488275419,0.011847674634237719
2499,1.0,79.0,40.0,45.0,25,0.38762643518026096,0.012972565445339087
2500,1.0,79.0,40.0,45.0,29,0.42004455929696527,0.011642056624045015
2501,1.0,79.0,40.0,45.0,22,0.39720753178096646,0.011940362936660173
2502,1.0,79.0,40.0,45.0,21,0.47775198201557156,0.01439644830227812
2503,1.0,79.0,40.0,45.0,26,0.35380122053475993,0.013187234755212869
2352,1.0,79.0,10.0,25.0,26,0.44325162803311413,0.008743300448032685
2353,1.0,79.0,10.0,25.0,29,0.31418245876200335,0.008609431812076546
2354,1.0,79.0,10.0,25.0,29,0.3465408699818553,0.00827793684618655
2355,1.0,79.0,10.0,25.0,25,0.4340959085853884,0.009083532034109368
2356,1.0,79.0,10.0,25.0,27,0.45080272162364965,0.008387821381529804
2357,1.0,79.0,10.0,25.0,26,0.4862526345599638,0.008451481840743373
2394,1.0,79.0,10.0,35.0,24,0.49992410259822806,0.007735811022102579
2395,1.0,79.0,10.0,35.0,28,0.28420751804132505,0.007588496151731025
2396,1.0,79.0,10.0,35.0,26,0.4299136849161279,0.007395028890657438
2397,1.0,79.0,10.0,35.0,26,0.4676317542986995,0.0074651479398048825
2398,1.0,79.0,10.0,35.0,26,0.4952593035042754,0.00837062952307108
2399,1.0,79.0,10.0,35.0,28,0.47193117542912455,0.00760306554018616
2400,1.0,79.0,10.0,35.0,29,0.217205259691849,0.007500493900237013
2401,1.0,79.0,10.0,35.0,27,0.4233080247860508,0.008211344665982624
2402,1.0,79.0,10.0,35.0,25,0.472769210196471,0.007407921857990587
2448,1.0,79.0,10.0,45.0,27,0.3814846645125882,0.00790971812772541
2449,1.0,79.0,10.0,45.0,24,0.4753839496424792,0.008663746480222197
2450,1.0,79.0,10.0,45.0,27,0.3918729701685588,0.007638407540196632
2451,1.0,79.0,10.0,45.0,26,0.4158346252066495,0.007628709117767818
2452,1.0,79.0,10.0,45.0,26,0.48170301182371944,0.007481892452544198
2453,1.0,79.0,10.0,45.0,28,0.2733981904688041,0.0076411188946211425
2454,1.0,79.0,10.0,45.0,27,0.44775428473235623,0.0076471417728372956
2455,1.0,79.0,10.0,45.0,27,0.37847728881829446,0.007594112749649528
2456,1.0,79.0,10.0,45.0,25,0.4967689148985085,0.008290682164987122
2457,1.0,79.0,10.0,45.0,24,0.46101792905085637,0.008614759569002371
2458,1.0,79.0,10.0,45.0,24,0.48991313051609386,0.008580632182650141
2459,1.0,79.0,10.0,45.0,24,0.4414206862964637,0.008606601627408634
2460,1.0,79.0,10.0,45.0,27,0.39253731070809317,0.007720811560023426
2461,1.0,79.0,10.0,45.0,26,0.48309024393188515,0.007535525162711868
2211,1.0,78.0,90.0,25.0,25,0.4819851389158153,0.00991055137401723
2212,1.0,78.0,90.0,25.0,23,0.4711697819691144,0.010257246711145095
2213,1.0,78.0,90.0,25.0,28,0.4818759303664497,0.007942548016693687
2214,1.0,78.0,90.0,25.0,25,0.4890274783632562,0.009760720490581467
2215,1.0,78.0,90.0,25.0,27,0.37800878373062563,0.008098104637416037
2216,1.0,78.0,90.0,25.0,27,0.4340960724415758,0.009198267872019598
2217,1.0,78.0,90.0,25.0,25,0.4855883548232103,0.010528781766729495
2218,1.0,78.0,90.0,25.0,26,0.4703859921713358,0.00918139084718764
2219,1.0,78.0,90.0,25.0,29,0.44717384603308363,0.0095493082014626
2270,1.0,78.0,90.0,35.0,25,0.48918736854284783,0.00757469912079871
2271,1.0,78.0,90.0,35.0,27,0.38696423948277203,0.0075982240470549404
2272,1.0,78.0,90.0,35.0,25,0.4860759291065214,0.007451832728316337
2273,1.0,78.0,90.0,35.0,25,0.45588921347807,0.007429868261149743
2274,1.0,78.0,90.0,35.0,25,0.49320337085551935,0.007709787106624938
2275,1.0,78.0,90.0,35.0,26,0.49982732483741066,0.0074823374712593435
2276,1.0,78.0,90.0,35.0,29,0.30120129016582675,0.007645201222226041
2277,1.0,78.0,90.0,35.0,25,0.45453232305740776,0.007712334201519834
2278,1.0,78.0,90.0,35.0,26,0.46584021248960084,0.007481986897680119
2279,1.0,78.0,90.0,35.0,24,0.4801208535390171,0.008009061583809582
2340,1.0,78.0,90.0,45.0,27,0.38502403796816487,0.007836858834622693
2341,1.0,78.0,90.0,45.0,24,0.49858698080956854,0.008567867601343043
2342,1.0,78.0,90.0,45.0,24,0.4802519225952083,0.008003435442782009
2343,1.0,78.0,90.0,45.0,26,0.4838389793652834,0.00841482424380769
2344,1.0,78.0,90.0,45.0,27,0.45442955968452037,0.007872986230220537
2345,1.0,78.0,90.0,45.0,24,0.4465876999258712,0.008280593334193419
2346,1.0,78.0,90.0,45.0,24,0.45127883256484713,0.008821959860466194
2347,1.0,78.0,90.0,45.0,25,0.4436756157404079,0.00788269973652541
2348,1.0,78.0,90.0,45.0,24,0.49311454509014296,0.00814083244744153
2349,1.0,78.0,90.0,45.0,24,0.4647873978730813,0.008697572398940336
2350,1.0,78.0,90.0,45.0,26,0.44295544745559334,0.007734428226665342
2351,1.0,78.0,90.0,45.0,26,0.44895621242932415,0.007634865625685193
2193,1.0,78.0,50.0,25.0,23,0.4598852569427688,0.009930257064609534
2194,1.0,78.0,50.0,25.0,25,0.44403016036639165,0.005944741536098341
2195,1.0,78.0,50.0,25.0,26,0.4761619971555242,0.005781134420054249
2196,1.0,78.0,50.0,25.0,28,0.39502185539264556,0.004463969802278023
2197,1.0,78.0,50.0,25.0,29,0.3060259017728364,0.0045903239268640025
2198,1.0,78.0,50.0,25.0,28,0.33900089845336634,0.004474082689908582
2199,1.0,78.0,50.0,25.0,28,0.47303409086215054,0.006203652630898428
2200,1.0,78.0,50.0,25.0,26,0.47980295291181707,0.006304430012114747
2201,1.0,78.0,50.0,25.0,29,0.44848519878608417,0.007679342030737346
2260,1.0,78.0,50.0,35.0,27,0.36649195661761724,0.005992537756863017
2261,1.0,78.0,50.0,35.0,28,0.30694902697530413,0.005536637726854904
2262,1.0,78.0,50.0,35.0,28,0.4576714131892028,0.004958029634390259
2263,1.0,78.0,50.0,35.0,26,0.4906297554805924,0.005338429325339269
2264,1.0,78.0,50.0,35.0,26,0.41518557125954203,0.006339324150026954
2265,1.0,78.0,50.0,35.0,24,0.48451853519667276,0.006827727902716521
2266,1.0,78.0,50.0,35.0,25,0.44931569033813,0.006554832115696237
2267,1.0,78.0,50.0,35.0,28,0.4992244001760371,0.005943341900824519
2269,1.0,78.0,50.0,35.0,28,0.31628995745955624,0.0047565870650387925
2328,1.0,78.0,50.0,45.0,28,0.4959948107598505,0.0048287115046276525
2329,1.0,78.0,50.0,45.0,24,0.4816555437323802,0.005359634329012939
2330,1.0,78.0,50.0,45.0,27,0.41886784421016243,0.004970911205096292
2331,1.0,78.0,50.0,45.0,26,0.48685753255276787,0.004926272329818995
2332,1.0,78.0,50.0,45.0,25,0.4888077947863809,0.006122603768492962
2333,1.0,78.0,50.0,45.0,27,0.4912958011879026,0.00584257436720773
2334,1.0,78.0,50.0,45.0,26,0.35517993204511245,0.004734108162072819
2335,1.0,78.0,50.0,45.0,27,0.4536180829879565,0.004750616989093207
2336,1.0,78.0,50.0,45.0,29,0.4789372230694676,0.004808526168155048
2337,1.0,78.0,50.0,45.0,26,0.46127564956747624,0.004767412482999552
2338,1.0,78.0,50.0,45.0,27,0.2954170366713248,0.004679947708637149
2339,1.0,78.0,50.0,45.0,27,0.36270967971140067,0.005337234761451342
2185,1.0,78.0,40.0,25.0,22,0.4319850347369615,0.017123043118999134
2186,1.0,78.0,40.0,25.0,22,0.4888782500726817,0.016407860581022046
2187,1.0,78.0,40.0,25.0,22,0.43185312410670507,0.01842054997607326
2188,1.0,78.0,40.0,25.0,21,0.49318723683616816,0.01769183845748111
2189,1.0,78.0,40.0,25.0,25,0.39191726410976935,0.015719933962777873
2191,1.0,78.0,40.0,25.0,25,0.42633126429951707,0.017856809691680204
2192,1.0,78.0,40.0,25.0,22,0.414102499385387,0.018236021545285867
2250,1.0,78.0,40.0,35.0,21,0.46459648921758345,0.015915671699022076
2251,1.0,78.0,40.0,35.0,22,0.43353412216804055,0.01305528675913013
2252,1.0,78.0,40.0,35.0,24,0.3756087279036573,0.012989453771203962
2253,1.0,78.0,40.0,35.0,21,0.4697678967758222,0.01580044915462775
2254,1.0,78.0,40.0,35.0,21,0.49412555123702806,0.016044341356217795
2256,1.0,78.0,40.0,35.0,26,0.39418318276717845,0.012857975468938276
2258,1.0,78.0,40.0,35.0,22,0.4945717834563984,0.0138732949435728
2259,1.0,78.0,40.0,35.0,26,0.48085173443827955,0.012972984093488545
2316,1.0,78.0,40.0,45.0,21,0.4828222145629363,0.013401684321156553
2317,1.0,78.0,40.0,45.0,22,0.4612095534143045,0.014598099439119942
2318,1.0,78.0,40.0,45.0,23,0.4826339013431894,0.012430639603522406
2319,1.0,78.0,40.0,45.0,22,0.442917727411255,0.011995762332920478
2320,1.0,78.0,40.0,45.0,22,0.4915704614817793,0.012525364782604655
2321,1.0,78.0,40.0,45.0,24,0.4134094676875325,0.011803283157748642
2322,1.0,78.0,40.0,45.0,22,0.4187916881114455,0.011937129372845485
2323,1.0,78.0,40.0,45.0,22,0.47349403375586496,0.014461911916882569
2324,1.0,78.0,40.0,45.0,21,0.48203703813873133,0.012680628023386724
2325,1.0,78.0,40.0,45.0,22,0.44299889477974086,0.012597247984022987
2326,1.0,78.0,40.0,45.0,28,0.3937823161133055,0.013710610606109069
2327,1.0,78.0,40.0,45.0,22,0.4514923414460694,0.012740828996036997
2157,1.0,78.0,10.0,25.0,26,0.4991121072369541,0.008963109701211067
2158,1.0,78.0,10.0,25.0,25,0.47068979033340563,0.008747359173458142
2159,1.0,78.0,10.0,25.0,29,0.41875847430718416,0.008071951398744738
2160,1.0,78.0,10.0,25.0,23,0.47829135118919,0.011334036951334156
2161,1.0,78.0,10.0,25.0,24,0.4681865906825401,0.009661429428733362
2162,1.0,78.0,10.0,25.0,29,0.4380914182708421,0.008151859422955958
2163,1.0,78.0,10.0,25.0,24,0.4857459526101854,0.009895447851502325
2164,1.0,78.0,10.0,25.0,24,0.43553289162847386,0.010599658892264642
2165,1.0,78.0,10.0,25.0,24,0.4646166776917555,0.010646534944163477
2220,1.0,78.0,10.0,35.0,25,0.4473789514392169,0.007933113595121307
2221,1.0,78.0,10.0,35.0,27,0.4810103084361965,0.007928334328032817
2222,1.0,78.0,10.0,35.0,25,0.4582981717776593,0.007772059019302786
2223,1.0,78.0,10.0,35.0,26,0.48970536426057243,0.007496447044085037
2224,1.0,78.0,10.0,35.0,26,0.37680603158030745,0.007584714432355431
2225,1.0,78.0,10.0,35.0,26,0.49155246935112373,0.008414130478940277
2226,1.0,78.0,10.0,35.0,25,0.42297849055515724,0.007467912164837086
2227,1.0,78.0,10.0,35.0,25,0.4680667001399358,0.008345348496954084
2228,1.0,78.0,10.0,35.0,26,0.4057452186918864,0.007816046782053554
2229,1.0,78.0,10.0,35.0,26,0.4327387151504065,0.007439429166386568
2280,1.0,78.0,10.0,45.0,24,0.4468015431872999,0.008671757558543637
2281,1.0,78.0,10.0,45.0,23,0.4706398135480201,0.008698701644401457
2282,1.0,78.0,10.0,45.0,26,0.4372059057897222,0.007773098361975449
2283,1.0,78.0,10.0,45.0,27,0.3803500766189115,0.007882934673253478
2284,1.0,78.0,10.0,45.0,26,0.4278971076685587,0.007757491590620739
2285,1.0,78.0,10.0,45.0,24,0.4817740481235483,0.008816492095107483
2286,1.0,78.0,10.0,45.0,26,0.48704213347720793,0.0077760534758244
2287,1.0,78.0,10.0,45.0,27,0.4211525890915442,0.007831769387703507
2288,1.0,78.0,10.0,45.0,24,0.466590590452316,0.008197945927930444
2289,1.0,78.0,10.0,45.0,24,0.44981119958045435,0.008707248481167964
2290,1.0,78.0,10.0,45.0,24,0.43645343314909,0.008938748859149201
2291,1.0,78.0,10.0,45.0,27,0.36952042625909176,0.007644397738887781
